timestamp,energy_output,irradiance_global_index,irradiance_global_reference,irradiance_horizontal,module_temperature_1,module_temperature_2,module_temperature_3,wind_direction,relative_humidity,horizontal_radiation_1,horizontal_radiation_2,horizontal_radiation_3,incident_radiation_1,incident_radiation_2,incident_radiation_4,incident_radiation_3,reflected_radiation_1,reflected_radiation_2,reflected_radiation_4,reflected_radiation_3,ambient_temperature,wind_speed
2024-10-01 14:00:00,59109.0,999.2250712250712,66.65775401069519,760.2749287749288,60.31045871544938,46.89633213390004,45.6113193396366,160.8695406710149,69.56020693608224,763.9279778393352,,,956.567335243553,,549.3189368770765,,64.09313725490196,,51.63846153846154,,32.790621502668735,4.530615872302014
2024-10-01 15:00:00,54109.0,746.0765765765766,46.01754385964912,457.0980392156863,52.064462145389115,50.7906405095896,47.892499681335785,152.0384166464621,69.41365276779258,452.5623268698061,,,671.2372372372372,,613.8175895765472,,38.3757225433526,,41.81875,,32.43211860024468,5.356781081348108
2024-10-01 16:00:00,43854.0,488.73387096774195,30.208333333333332,349.40140845070425,39.739187493508695,37.83295255750831,37.704496146565646,147.75235760901586,77.24315401607966,356.45303867403317,,,488.57475083056477,,431.6360655737705,,22.283333333333335,,30.0,,31.109640788769262,5.491680043538412
2024-10-01 17:00:00,6844.0,137.74444444444444,9.133333333333333,88.51623376623377,28.716899434505905,28.027709286515883,29.219943822085202,302.99972023138884,89.39285357967837,50.35635359116022,,,139.69791666666666,,115.92718446601941,,3.619047619047619,,9.133333333333333,,27.36692556444105,1.8599999480777316
2024-10-01 18:00:00,0.0,0.0,0.0,0.0,25.299284594399587,25.2316852379899,25.355407997802065,338.41974913399173,96.20963481746308,0.0,,,0.0,,0.0,,0.0,,0.0,,26.218635978279533,0.0
2024-10-01 19:00:00,0.0,0.0,0.38461538461538464,0.0,25.969663189133993,25.653188821041223,25.663687719129662,204.00375239829708,98.52669036029137,0.0,,,0.0,,0.0,,0.38461538461538464,,0.0,,26.28122556503505,1.02599995136261
2024-10-01 20:00:00,0.0,0.0,0.0,0.0,24.996162225911906,24.967753297369672,25.228326524256346,251.91230283510546,99.11034541305492,0.0,,,0.0,,0.0,,0.0,,0.0,,25.839384953620026,2.2686791869829284
2024-10-01 21:00:00,0.0,0.25,0.0,0.0,25.367629285029473,24.688250805132956,25.55523718946893,100.96160322346323,96.43222014372014,0.0,,,0.0,,0.25,,0.0,,0.0,,25.209703555777054,1.5959999243418375
2024-10-01 22:00:00,0.0,0.0,0.0,0.0,25.550768689794854,24.568233794745662,25.05716874514073,159.62198210283708,96.44433884294065,0.0,,,0.0,,0.0,,0.0,,0.0,,25.324151276888912,1.4399999317369963
2024-10-01 23:00:00,0.0,0.0,0.0,0.6785714285714286,25.69185564866079,25.076783269808438,25.7611201105039,170.20366496778513,94.74939898025892,0.5883977900552486,,,0.0,,0.0,,0.0,,0.0,,25.7225279546046,3.8919327930242074
2024-10-02 00:00:00,0.0,0.0,0.0,0.0,25.263631496690724,24.901585108649304,25.37877391783659,187.19746642060332,97.69262209805575,0.0,,,0.0,,0.0,,0.0,,0.0,,25.63082921373975,3.6449999930682004
2024-10-02 01:00:00,0.0,0.0,0.0,0.0,24.6287000264207,24.436768413575226,24.3820557093752,174.8661955311812,98.93836127387152,0.0,,,0.0,,0.0,,0.0,,0.0,,25.304972260862915,2.6024095964240264
2024-10-02 02:00:00,0.0,0.0,0.0,0.0,24.69391259017398,24.625278956305554,24.51895685510321,113.43035678287129,99.99773799351283,0.0,,,0.0,,0.0,,0.0,,0.0,,25.143103880658952,2.7807216017516616
2024-10-02 03:00:00,0.0,0.0,0.0,0.0,23.792083932528378,23.824176367977763,23.72702785648712,202.69723024064564,99.99731469154358,0.0,,,0.0,,0.0,,0.0,,0.0,,24.206257138933456,2.104053999926593
2024-10-02 04:00:00,0.0,0.0,0.0,0.0,23.954026604746723,23.964819407594796,23.896762548399366,180.47561045607475,99.99700751394596,0.0,,,0.0,,0.0,,0.0,,0.0,,24.376832836276883,1.9128812652523235
2024-10-02 05:00:00,0.0,0.6,0.0,0.2,24.254941663350145,24.099652919140492,23.972654232913502,122.46675583826352,99.99705291280941,0.06887052341597796,,,0.25,,0.6,,0.0,,0.0,,24.542835246046927,1.8239999135335287
2024-10-02 06:00:00,4610.0,66.07586206896552,4.5,49.463541666666664,25.077577348572113,24.951647839927148,24.834517961019998,236.02530833801936,99.99626367742366,51.709944751381215,,,57.0,,57.027522935779814,,3.9,,4.5,,24.75518025379864,2.1924999323156147
2024-10-02 07:00:00,20648.0,221.505,23.0,213.29955947136563,30.4489876508056,29.695757132916413,29.374557563613134,184.75502709843238,99.99604887120864,197.28453038674033,,,233.7511111111111,,236.1478260869565,,18.25925925925926,,23.448275862068964,,25.702862079326923,3.6296756982803347
2024-10-02 08:00:00,41909.0,512.9278846153846,48.78260869565217,427.42926045016077,42.45573388410536,41.77288417868997,40.493341313834996,148.96193909252082,99.34502414925389,406.878453038674,,,502.84345047923324,,458.66144200626957,,42.83720930232558,,49.0,,27.370903036096593,3.4589011118962216
2024-10-02 09:00:00,24368.0,278.50461538461536,48.2,325.72852760736197,37.96974857845254,34.01877924882246,33.58035765168417,104.97398604790247,96.53707698168675,325.5180055401662,,,276.8475609756098,,168.31120331950208,,35.25925925925926,,48.164556962025316,,27.962327609404674,3.002424230479231
2024-10-02 10:00:00,13523.0,147.90925266903915,25.037974683544302,156.3745704467354,31.475084759191795,28.397587894408172,28.063787261208336,186.71787948552364,97.49104044172499,152.52762430939225,,,136.8231046931408,,105.92129629629629,,14.195121951219512,,25.037974683544302,,27.33385436002873,2.345346496836974
2024-10-02 11:00:00,45483.0,468.4668874172185,30.11111111111111,452.22866894197955,39.693549531878844,39.97961565934492,38.956460583934465,151.50557559777883,95.8900430218067,458.38227146814404,,,459.5263157894737,,443.25087108013935,,22.486486486486488,,30.11111111111111,,27.71814040507167,2.637841686070394
2024-10-02 12:00:00,55104.0,630.2958904109589,42.49618320610687,577.6591549295774,47.886331463387,48.505157281544584,45.48509465001565,168.69506416176304,92.08169728008512,574.4459833795014,,,587.601108033241,,609.6183431952662,,32.08965517241379,,42.72868217054263,,28.98265926897033,4.182420423835706
2024-10-02 13:00:00,40581.0,543.6440677966102,46.67391304347826,487.7556818181818,44.37157381173655,40.882561307964906,39.18928406980741,171.20302499818408,90.1841232888298,475.99171270718233,,,533.5382436260624,,417.2239263803681,,41.583333333333336,,44.81512605042017,,29.286738855451265,4.420375379736238
2024-10-02 14:00:00,40133.0,492.2074175824176,42.015228426395936,378.41432584269666,46.1191811008348,44.78452240959715,45.56391870909633,166.1138555924971,87.24321164141645,373.196675900277,,,427.9175824175824,,444.41329479768785,,36.13636363636363,,40.72727272727273,,29.805289488572342,3.360960002263387
2024-10-02 15:00:00,37550.0,512.6448087431694,29.572972972972973,300.5817438692098,43.89597375353397,41.37843796701142,40.07371674424689,163.17815750164107,87.06424017637474,297.3074792243767,,,462.70540540540543,,391.89212827988337,,25.10377358490566,,25.6,,29.750102933599145,3.8207932241239897
2024-10-02 16:00:00,24757.0,334.4942196531792,14.350746268656716,179.60987261146497,39.08709022353367,38.40953659352677,37.73784307474604,167.1192433696148,86.20612582531604,177.05817174515235,,,298.64776119402984,,293.34,,10.201492537313433,,15.125,,29.693025903387383,2.8604894943170613
2024-10-02 17:00:00,3304.0,98.03472222222223,4.7894736842105265,44.844086021505376,30.566190143207926,29.93871532261536,29.958090044516887,181.5556266015492,92.13473376598986,20.513812154696133,,,95.08333333333333,,75.70247933884298,,0.5714285714285714,,4.7894736842105265,,28.529405887310322,1.3679999351501464
2024-10-02 18:00:00,0.0,0.0,0.0,0.0,26.389752697158645,26.852482505924794,26.88938012136244,191.14797923603996,97.36635186061386,0.0,,,0.0,,0.0,,0.0,,0.0,,27.46318871784473,1.7849999335077074
2024-10-02 19:00:00,0.0,0.0,0.0,0.0,25.14899149282576,25.292365074157715,25.452692867310578,178.91001344763714,98.99748497939692,0.0,,,0.0,,0.0,,0.0,,0.0,,26.64807099562425,0.0
2024-10-02 20:00:00,0.0,0.0,0.0,0.0,24.276325730252857,24.913599435795735,24.891159798488143,171.50991052078874,99.9996337890625,0.0,,,0.0,,0.0,,0.0,,0.0,,25.921798432825682,1.3299999369515314
2024-10-02 21:00:00,0.0,0.0,0.3333333333333333,0.0,24.24059956414359,24.5154603322347,24.277368561252132,176.563665953432,99.99869071112738,0.0,,,0.0,,0.0,,0.3333333333333333,,0.0,,25.575917505955957,1.933043386625207
2024-10-02 22:00:00,0.0,0.0,0.0,0.0,23.795923327351666,23.24297329085589,23.079767994315826,197.57704475651616,99.99713535308838,0.0,,,0.0,,0.0,,0.0,,0.0,,25.289317916111393,1.4399999317369963
2024-10-02 23:00:00,0.0,0.0,0.0,0.0,23.75955342064219,23.18709174857652,23.080546859867315,211.92896828206435,99.99745258532073,0.0,,,0.0,,0.0,,0.0,,0.0,,25.172802483545592,3.3464788702172292
2024-10-03 00:00:00,0.0,0.0,0.0,0.0,23.51518601556783,23.44681585752047,23.42051286487789,191.1722787493378,99.99733780978019,0.0,,,0.0,,0.0,,0.0,,0.0,,24.6742513062524,2.0632074801427014
2024-10-03 01:00:00,0.0,0.0,0.16666666666666666,0.0,24.360353883806166,23.96268195473687,23.765071679737943,207.64659714385644,99.99702873229981,0.0,,,0.0,,0.0,,0.16666666666666666,,0.0,,24.934010991708636,1.609411688411937
2024-10-03 02:00:00,0.0,0.0,0.0,0.0,24.33521846634626,23.765838891021478,23.500145730893475,246.1392525821031,99.9967660685532,0.0,,,0.0,,0.0,,0.0,,0.0,,24.946860785012717,1.7999999146712453
2024-10-03 03:00:00,0.0,0.0,0.0,0.0,23.316496856941665,23.083967018655795,22.835286831396015,187.84100070065014,99.99690510907512,0.0,,,0.0,,0.0,,0.0,,0.0,,24.553999495832887,2.5990653461384996
2024-10-03 04:00:00,0.0,0.0,0.0,0.0,23.270636137870895,22.87557653804402,22.648153415396195,144.81766217063785,99.99730630823083,0.0,,,0.0,,0.0,,0.0,,0.0,,24.332644053867885,2.04387088488507
2024-10-03 05:00:00,7.0,3.5454545454545454,0.2,2.3333333333333335,22.806092566186255,22.535092902906012,22.65311286213634,212.1403099972269,99.99713675655536,1.0662983425414365,,,3.5833333333333335,,3.111111111111111,,0.2,,0.0,,23.766991554869765,0.0
2024-10-03 06:00:00,6936.0,132.20454545454547,8.864864864864865,56.62280701754386,24.837090199013495,25.205103526457897,25.088592061654925,180.6700355555913,99.99688237619192,49.129834254143645,,,102.6931216931217,,128.98507462686567,,5.0,,8.657894736842104,,24.381360682812367,0.9119999567667644
2024-10-03 07:00:00,46001.0,515.9921630094044,30.793650793650794,305.04659498207883,37.07012886383645,37.328032706394666,36.097245833762095,122.81558045126067,99.99777260804788,290.225,,,490.58032786885246,,506.62126245847173,,28.880597014925375,,26.224137931034484,,26.267016966264325,2.2555306703684717
2024-10-03 08:00:00,67030.0,861.4670487106017,47.92635658914729,545.7799401197605,50.838975590236934,51.12804785881253,51.392954088111225,112.44616727190241,97.11532792029102,547.1707988980717,,,739.0619469026549,,828.0096463022508,,42.89380530973451,,45.47222222222222,,28.35165197199041,2.6789361373752567
2024-10-03 09:00:00,58533.0,853.8027397260274,53.912393162393165,611.0066312997347,47.12724949844656,50.31208836901319,47.56160685502363,111.00575330480933,91.95478825004304,608.8222222222222,,,653.2941176470588,,747.7667638483965,,48.663677130044846,,51.1875,,29.66748040569715,3.7122935847769454
2024-10-03 10:00:00,48900.0,687.5371900826447,44.86363636363637,604.6850828729282,45.280590623289676,44.03958323779027,43.151374953886425,115.68186941041968,89.22375862394811,596.4889502762431,,,603.8224043715848,,531.814705882353,,39.98295454545455,,40.91428571428571,,30.177815166715092,3.508580425936341
2024-10-03 11:00:00,48807.0,641.1597796143251,37.404017857142854,599.7018970189702,46.335812099730774,43.401464698728454,42.213346186263784,115.60356478512124,85.09549771984089,594.9362880886426,,,599.9427792915532,,478.985549132948,,32.323232323232325,,36.29479768786127,,30.903407493570292,3.7661538434451853
2024-10-03 12:00:00,58711.0,857.3975741239892,51.179715302491104,743.5310810810811,52.453987311788545,49.73537052007011,49.46846985619916,99.4014517598203,81.89407732210107,737.5263157894736,,,757.3387096774194,,678.875,,43.05220883534137,,48.46610169491525,,31.38807713854444,4.005555563502842
2024-10-03 13:00:00,54992.0,830.5357142857143,50.76842105263158,714.4371584699453,56.47568448035272,48.42078989202326,46.767176475314145,111.63176517818667,78.36601372921106,705.9972375690608,,,798.8130081300814,,560.1107784431138,,44.707317073170735,,42.825806451612905,,32.239636045513734,3.1570212646579066
2024-10-03 14:00:00,76408.0,1002.5356083086053,60.84574468085106,743.0215384615385,58.71270424226371,60.19891686202413,60.45356765241254,130.41277627100956,74.6770694617069,743.5027624309392,,,976.9050632911392,,957.6583629893238,,56.07627118644068,,55.77142857142857,,32.94522937532955,3.176900348100275
2024-10-03 15:00:00,61848.0,805.763986013986,48.791666666666664,510.09892086330933,57.58827598842643,57.54666758008102,56.85353397403343,126.7100565135479,70.21655595267417,512.5222551928783,,,783.5892857142857,,773.180811808118,,42.0,,45.15625,,33.29719815774653,3.1522689076030956
2024-10-03 16:00:00,30810.0,429.5345454545455,24.772151898734176,251.033203125,43.981409775583366,45.99344933967232,45.46444998714244,131.26232045016184,71.69461805872457,251.38993710691824,,,355.2996389891697,,352.3927125506073,,16.640449438202246,,23.2875,,32.89346047279619,3.115531913777615
2024-10-03 17:00:00,5333.0,74.89370078740157,4.285714285714286,44.81182795698925,32.224787365306504,32.63680913471632,32.434982082354516,164.19908191311745,81.51281432117845,21.71661237785016,,,75.11382113821138,,67.12820512820512,,1.8,,4.230769230769231,,31.030755002907565,2.9591379145096086
2024-10-03 18:00:00,0.0,0.0,0.0,0.0,27.675675389523676,28.38960670176945,28.405483261612822,228.5253123875233,93.03658802607288,0.0,,,0.0,,0.0,,0.0,,0.0,,29.083891756240636,0.0
2024-10-03 19:00:00,0.0,0.0,0.0,0.0,27.069820377780715,27.48606519014137,27.573048238596204,210.52804182920534,96.67873849973574,0.0,,,0.0,,0.0,,0.0,,0.0,,28.18978018289084,0.0
2024-10-03 20:00:00,0.0,0.0,0.0,0.0,26.316254437624753,26.090808726539297,26.481964395065937,174.8743526448346,98.49711692496521,0.0,,,0.0,,0.0,,0.0,,0.0,,27.322046002949754,0.0
2024-10-03 21:00:00,0.0,0.0,0.0,0.0,25.965754173614165,25.933354206978454,26.181969051518717,142.78670669183498,99.43440640278352,0.0,,,0.0,,0.0,,0.0,,0.0,,27.042790667741425,0.7892307318173922
2024-10-03 22:00:00,0.0,0.0,0.2857142857142857,0.2857142857142857,26.446591071661008,26.330512968874768,26.303644496432984,175.3359491746504,99.09735297028129,0.0055248618784530384,,,0.0,,0.0,,0.2857142857142857,,0.0,,27.32206891657232,4.032225682070263
2024-10-03 23:00:00,0.0,0.0,0.0,0.0,25.320696328953936,25.655327174289166,25.900464458360197,182.12686648434155,99.97465919045841,0.0,,,0.0,,0.0,,0.0,,0.0,,26.75161371100439,2.3097344499773684
2024-10-04 00:00:00,0.0,0.0,0.0,0.0,24.291732044010374,24.54856247137923,24.60805318112544,214.34671133381048,99.99964480929904,0.0,,,0.0,,0.0,,0.0,,0.0,,26.0232815468148,1.7618180982994311
2024-10-04 01:00:00,0.0,0.0,0.0,0.0,23.770573418987684,23.823428459588992,23.87661849303022,183.97262348971523,99.9971694946289,0.0,,,0.0,,0.0,,0.0,,0.0,,25.318909553128496,1.4082352273604448
2024-10-04 02:00:00,0.0,0.0,0.0,0.0,23.418253922265425,23.256232048854354,23.27417953743422,218.87178760570484,99.99750529395209,0.0,,,0.0,,0.0,,0.0,,0.0,,25.040390182789363,1.3679999351501464
2024-10-04 03:00:00,0.0,0.0,0.0,0.0,23.638116248054608,23.833260662647902,23.920717118194748,160.62920886163843,99.99747422162224,0.0,,,0.0,,0.0,,0.0,,0.0,,24.672595883203932,2.0647057972702325
2024-10-04 04:00:00,0.0,0.0,0.0,0.0,23.237586341061434,23.289696038424314,23.320266645033282,223.53649492655714,99.99670403850965,0.0,,,0.0,,0.0,,0.0,,0.0,,24.63219372474984,1.7262294370619977
2024-10-04 05:00:00,107.0,9.047619047619047,0.2,7.527777777777778,23.12736072487739,23.315867920552403,23.253270860535004,173.08627912557287,99.99699182510376,2.3121546961325965,,,8.55,,9.047619047619047,,0.2,,0.2,,24.43326911403708,2.1266665900195085
2024-10-04 06:00:00,12997.0,185.2783251231527,7.96875,55.795833333333334,25.755717038451476,25.069151140708293,24.97482469463875,174.9137705937028,99.99648808908987,48.469613259668506,,,160.353488372093,,181.1105527638191,,4.7,,7.96875,,24.67888097001173,1.9834950896142756
2024-10-04 07:00:00,40199.0,483.1547231270358,31.203007518796994,270.3297491039427,36.1256442675933,36.86610161962588,38.135990620973026,213.47576441383887,99.42823833889432,227.25761772853187,,,402.0579268292683,,454.9671052631579,,27.357142857142858,,26.12727272727273,,25.949286447740455,2.2115853094473117
2024-10-04 08:00:00,70093.0,887.4720588235294,37.95402298850575,601.1953846153846,52.03734189238996,53.20226928542332,19.367075532839443,169.77837591460258,95.26359528680807,608.5193370165746,,,846.5870206489675,,853.4963235294117,,33.08196721311475,,36.666666666666664,,27.773664139129302,3.0202173884364143
2024-10-04 09:00:00,76932.0,1005.458944281525,45.38333333333333,811.2223837209302,56.236703339045725,53.95172662445993,41.463289266133174,113.88578122836786,89.07954295344918,808.797783933518,,,943.5214899713467,,919.0216606498195,,38.416666666666664,,39.96610169491525,,29.816206330438618,3.5183851015493737
2024-10-04 10:00:00,78754.0,1031.39161849711,48.391666666666666,942.4142441860465,56.17267694301948,53.6096822355076,52.96491815235989,104.87580912414897,84.39264295389364,943.5331491712707,,,976.25,,927.8666666666667,,39.21052631578947,,40.943661971830984,,30.947903140560612,4.016023071767274
2024-10-04 11:00:00,72066.0,1058.983870967742,51.66935483870968,1045.6445182724253,58.06071426784111,55.01782231468863,52.53954233003966,139.6752154316527,77.8254982457755,1047.8770226537217,,,1048.527397260274,,903.290909090909,,44.89915966386555,,46.83870967741935,,32.278912236515325,4.467272747646678
2024-10-04 12:00:00,76541.0,1038.8739612188365,56.15503875968992,949.0977961432507,60.15037629098603,59.12150689646684,59.434474452511296,97.31515689459272,71.85696863011552,951.6731301939058,,,978.9838274932614,,924.847619047619,,45.225806451612904,,51.016,,33.31311808604511,4.170903639621045
2024-10-04 13:00:00,30526.0,518.6934865900383,42.76229508196721,498.8632958801498,47.64876516463014,42.640121206352255,43.843919030186875,149.57470276343224,71.6238438629907,409.57894736842104,,,527.4820717131474,,306.63761467889907,,38.628787878787875,,29.759493670886076,,32.619159898153676,2.959411737673423
2024-10-04 14:00:00,14849.0,149.30227272727274,15.6,160.3025641025641,29.824503275973736,28.66496654657217,28.89121881422106,181.91591520762435,87.80146627715139,155.44198895027625,,,151.2460732984293,,142.22395833333334,,12.236842105263158,,15.6,,28.02858885457693,4.448875755953366
2024-10-04 15:00:00,11478.0,119.50970873786407,12.318181818181818,121.47765363128492,27.401000677061475,27.946246932689153,28.03448270829343,178.80241718921033,96.78023453597184,120.72099447513813,,,115.40512820512821,,115.3717277486911,,10.0,,12.318181818181818,,26.35506726359273,5.118626412454542
2024-10-04 16:00:00,8765.0,96.90487804878049,6.363636363636363,89.0625,28.63512602407186,28.42382882576621,28.28003350674118,197.66275806479402,98.35080939679106,86.74238227146814,,,94.73831775700934,,94.38888888888889,,5.666666666666667,,6.363636363636363,,26.508578667273888,3.5352000268300374
2024-10-04 17:00:00,987.0,20.023255813953487,0.5714285714285714,18.141025641025642,25.734608595036278,25.57152275211555,25.447008763463042,180.45772995791592,96.9773594210739,11.657458563535911,,,20.023255813953487,,19.523809523809526,,0.5714285714285714,,0.6,,26.193885342105403,4.189090946587649
2024-10-04 18:00:00,0.0,0.0,0.0,0.0,23.916260784979364,23.998988858267623,24.04883423587179,173.17289658843495,99.48785985659246,0.0,,,0.0,,0.0,,0.0,,0.0,,25.42107525870163,1.9216215481629242
2024-10-04 19:00:00,0.0,0.0,0.0,0.0,23.84903405262874,23.721853596823557,23.747308098779964,169.6860983060754,99.99914042154948,0.0,,,0.0,,0.0,,0.0,,0.0,,25.006339026279136,0.0
2024-10-04 20:00:00,0.0,0.36363636363636365,0.2,0.2857142857142857,24.717020886564907,24.532430937001994,24.706788063049316,193.02226851427037,97.77284025376842,0.14246575342465753,,,0.0,,0.36363636363636365,,0.2,,0.0,,25.27546793758382,5.518326764087753
2024-10-04 21:00:00,0.0,0.0,0.0,0.0,23.370773289301624,23.855599541860084,23.880743094480753,184.07439441509442,98.91121902465821,0.0,,,0.0,,0.0,,0.0,,0.0,,24.026988993634234,6.136816663313077
2024-10-04 22:00:00,0.0,0.3333333333333333,0.2857142857142857,0.0,22.918266851823407,23.189563919826107,23.3695872388267,128.18646720342164,99.99742358071464,0.0,,,0.0,,0.3333333333333333,,0.2857142857142857,,0.0,,23.59181508103462,3.68186589441216
2024-10-04 23:00:00,0.0,0.0,0.0,0.0,22.738315091067797,23.092324466495725,22.928820286900542,112.27441387525087,99.9976576063368,0.0,,,0.0,,0.0,,0.0,,0.0,,23.475675879122452,2.874230738633718
2024-10-05 00:00:00,0.0,0.0,0.0,0.0,22.33685532459238,22.445555006505373,22.41802664302269,90.41563504185181,99.99706884261666,0.0,,,0.0,,0.0,,0.0,,0.0,,23.10276993006876,2.729220753366297
2024-10-05 01:00:00,0.0,0.0,0.0,0.0,22.465103275173313,22.505258864936092,22.425062410124056,148.17158397409605,99.99725588285006,0.0,,,0.0,,0.0,,0.0,,0.0,,23.268045848689667,2.2738063950692453
2024-10-05 02:00:00,0.0,0.0,0.0,0.0,22.139875275372802,22.347313421160063,22.277064157911568,170.97478921072823,99.99635099328083,0.0,,,0.0,,0.0,,0.0,,0.0,,23.217963774125653,3.054285699412936
2024-10-05 03:00:00,0.0,0.0,0.0,0.0,21.98549134315216,22.0089182511219,22.01491904917343,218.21476047213486,99.99730839848094,0.0,,,0.0,,0.0,,0.0,,0.0,,23.001295094976083,1.2824999392032623
2024-10-05 04:00:00,0.0,0.0,0.0,0.0,21.532219823552758,21.384551463034676,21.448515022657194,351.5978680356011,99.99761082767661,0.0,,,0.0,,0.0,,0.0,,0.0,,22.808042762693294,0.0
2024-10-05 05:00:00,59.0,8.55,0.5,7.6,21.509447439314577,21.398554841348947,21.09172360496416,194.9178349972897,99.99695276926799,2.226519337016575,,,7.65,,8.55,,0.5,,0.2,,22.668032895763385,2.6392770790192017
2024-10-05 06:00:00,5467.0,78.33333333333333,6.5,67.89603960396039,22.955623995533305,22.89084866560625,22.721995084983867,120.60841347508071,99.99702266618317,64.56509695290859,,,71.5,,72.5,,5.444444444444445,,6.0,,23.213793163457193,3.025384572836069
2024-10-05 07:00:00,22209.0,273.90860215053766,20.6,241.70535714285714,28.623764285042924,28.6446288242813,27.734896715022316,123.58836550867328,99.99824263832785,205.50969529085873,,,289.73221757322176,,265.4529147982063,,20.25,,19.64,,24.40686875647241,3.1668224089613584
2024-10-05 08:00:00,31109.0,379.4185667752443,33.5735294117647,297.69888475836433,36.272481072375925,36.91164047368015,35.84758735361679,146.4978048308696,98.94431014753815,290.225,,,344.13448275862066,,363.3011583011583,,33.34426229508197,,32.779661016949156,,25.58174328764608,3.0417721382173304
2024-10-05 09:00:00,47980.0,561.6130434782609,42.90686274509804,504.625,43.72329906327008,43.55151397663043,42.249068381378,186.50360163318675,94.8715814200554,503.4447513812155,,,529.7235772357724,,546.1003134796239,,41.392,,41.02325581395349,,27.177458873769854,2.5358823046964756
